	sequences per sample	iteration	CK-1	CK-2	CK-3	TA-1	TA-2	TA-3	TB-1	TB-2	TB-3	TC-3	TC-2	TC-1
alpha_rarefaction_80010_8.txt	80010	8	5272.0	5722.0	4746.0	4670.0	4789.0	4840.0	5071.0	5044.0	5140.0	4619.0	3887.0	4324.0
alpha_rarefaction_80010_9.txt	80010	9	5296.0	5747.0	4728.0	4668.0	4792.0	4850.0	5053.0	5012.0	5114.0	4620.0	3874.0	4351.0
alpha_rarefaction_85010_0.txt	85010	0	5382.0	5851.0	4815.0	4724.0	4877.0	n/a	5168.0	5154.0	5247.0	4727.0	3939.0	4412.0
alpha_rarefaction_85010_1.txt	85010	1	5389.0	5827.0	4801.0	4758.0	4873.0	n/a	5158.0	5090.0	5240.0	4728.0	3963.0	4412.0
alpha_rarefaction_85010_2.txt	85010	2	5379.0	5808.0	4807.0	4744.0	4902.0	n/a	5156.0	5138.0	5248.0	4739.0	3969.0	4434.0
alpha_rarefaction_85010_3.txt	85010	3	5374.0	5842.0	4823.0	4739.0	4841.0	n/a	5155.0	5152.0	5258.0	4699.0	3937.0	4439.0
alpha_rarefaction_85010_4.txt	85010	4	5403.0	5855.0	4812.0	4737.0	4893.0	n/a	5163.0	5124.0	5258.0	4726.0	3991.0	4420.0
alpha_rarefaction_85010_5.txt	85010	5	5379.0	5816.0	4816.0	4737.0	4897.0	n/a	5149.0	5150.0	5254.0	4742.0	3949.0	4424.0
alpha_rarefaction_85010_6.txt	85010	6	5385.0	5860.0	4809.0	4739.0	4913.0	n/a	5156.0	5128.0	5257.0	4717.0	3963.0	4443.0
alpha_rarefaction_85010_7.txt	85010	7	5370.0	5848.0	4813.0	4747.0	4904.0	n/a	5158.0	5160.0	5224.0	4712.0	3974.0	4437.0
alpha_rarefaction_85010_8.txt	85010	8	5398.0	5837.0	4810.0	4758.0	4906.0	n/a	5148.0	5127.0	5244.0	4720.0	3954.0	4449.0
alpha_rarefaction_85010_9.txt	85010	9	5341.0	5827.0	4808.0	4743.0	4892.0	n/a	5156.0	5182.0	5244.0	4717.0	3966.0	4423.0
